49.366037123,14.251000309
49.366189323,14.251193776
49.366947414,14.249795459
49.367099615,14.249988926
49.366594222,14.250921143
49.366746422,14.251114612
49.367251817,14.250182394
49.367404018,14.250375864
49.366393218,14.252240282
49.366545415,14.252433754
49.367808915,14.250103217
49.367961116,14.250296689
49.366444907,14.253093321
49.366597103,14.253286796
49.368113317,14.250490161
49.368265518,14.250683635
49.366243877,14.254412447
49.366396071,14.254605926
49.367154203,14.253207655
49.367306399,14.253401133
49.366295550,14.255265486
49.366447743,14.255458967
49.367458595,14.253594613
49.367610790,14.253788094
49.366094496,14.256584599
49.366246687,14.256778084
49.366499408,14.256312011
49.366651599,14.256505496
49.366398877,14.256971569
49.366551067,14.257165056
49.366930150,14.256465944
49.366625768,14.256078973
49.367510274,14.254447672
49.367662468,14.254641155
49.367157037,14.255573335
49.367309229,14.255766821
49.367941018,14.254601592
49.367636630,14.254214624
49.367889341,14.253748525
49.367280557,14.252974606
49.367912318,14.251809342
49.368216714,14.252196297
49.368343066,14.251963240
49.368038668,14.251576286
49.368796763,14.250177923
49.368644562,14.249984448
49.368391866,14.250450574
49.367783060,14.249676687
49.367530366,14.250142806
49.367073760,14.249562402
49.367579143,14.248630163
49.367122529,14.248049772
49.366996186,14.248282833
49.367300594,14.248669760
49.366289821,14.250534209
49.366037123,14.251000309
