-77.46139613, 169.1821664
-77.45294082, 169.2116695
-77.45073752, 169.216464
-77.4507304, 169.2164315
-77.45065159, 169.2178784
-77.45086637, 169.2188602
-77.45099522, 169.2212563
-77.45078044, 169.2202745
-77.45090929, 169.2226707
-77.45112407, 169.2236525
-77.45125292, 169.2260487
-77.45103814, 169.2250669
-77.45116699, 169.2274631
-77.45138177, 169.2284449
-77.45151062, 169.230841
-77.45129584, 169.2298592
-77.45142469, 169.2322554
-77.45163947, 169.2332372
-77.45147589, 169.233393
-77.45120621, 169.2322462
-77.45034655, 169.2162594
-77.45018824, 169.215983
-77.45103686, 169.2317643
-77.45082836, 169.2311711
-77.44999335, 169.2156428
-77.44983504, 169.2153665
-77.450659, 169.2306893
-77.45043666, 169.2300567
-77.44966327, 169.2156744
-77.44953904, 169.2160317
-77.4502673, 169.2295748
-77.4501562, 169.229786
-77.44977971, 169.2305274
-77.44949235, 169.2293329
-77.44937269, 169.2271078
-77.44966006, 169.2283023
-77.44954041, 169.2260771
-77.44925304, 169.2248827
-77.44913339, 169.2226576
-77.44942076, 169.223852
-77.4493011, 169.2216269
-77.44901374, 169.2204325
-77.44889408, 169.2182073
-77.44918145, 169.2194018
-77.4490618, 169.2171767
-77.44897591, 169.2168197
-77.44733237, 169.2142818
-77.44741388, 169.215085
-77.44777336, 169.2155984
-77.4476061, 169.2139499
-77.44787982, 169.2136181
-77.44928293, 169.2274465
-77.44893634, 169.2210012
-77.44820283, 169.213772
-77.44855994, 169.2157768
-77.44876305, 169.2177785
-77.44926615, 169.2168166
-77.44997032, 169.2299116
-77.45008381, 169.2293545
-77.44939038, 169.2164592
-77.44976129, 169.2146736
-77.46139613, 169.1821664
