Latitude,Longitude
49.3656427304049643,14.2505300863795004
49.3650175963486504,14.2482548214356921
49.3662973164145669,14.2508987821372521
49.3662973164145669,14.2508987821372521
49.3664207857685184,14.2501552970333680
49.3664351104779584,14.2500715611594408
49.3677261437714066,14.2535699954498067
49.3677261437714066,14.2535699954498067
49.3664495507293708,14.2509320547380689
49.3664448673005012,14.2506446914076434
49.3664448673005012,14.2506446914076434
49.3674639972241849,14.2527509977637763
49.3674639972241849,14.2527509977637763
49.3674615794757514,14.2524683128260072
49.3664401838716245,14.2503573280772198
49.3664401838716245,14.2503573280772198
49.3664369417318909,14.2501589505706363
49.3664351104779584,14.2500715611594408
49.3658464001793149,14.2483000592381011
49.3658464001793149,14.2483000592381011
49.3676391962421377,14.2520019952112378
49.3677098126816816,14.2518701182171821
49.3659845341510959,14.2483075988718344
49.3665370700382056,14.2483377574067749
49.3672059067417379,14.2497188351011683
49.3672503589049683,14.2495329316186989
49.3666752040099865,14.2483452970405082
49.3668133379817675,14.2483528366742433
49.3672948110681915,14.2493470281362278
49.3673392632314147,14.2491611246537584
49.3669514719535414,14.2483603763079785
49.3670896059253224,14.2483679159417136
49.3673837153946380,14.2489752211712890
49.3674281675578683,14.2487893176888196
49.3672277398971033,14.2483754555754487
49.3673658738688772,14.2483829952091838
49.3674726197210916,14.2486034142063502
49.3675170718843148,14.2484175107238809
49.3675040078406582,14.2483905348429172
49.3673475126039136,14.2496074064783773
49.3682936246613338,14.2500210108206815
49.3685766910491139,14.2506055132442633
49.3686647335659359,14.2502319267327664
49.3686012573250679,14.2501008549480996
49.3684474409932008,14.2500609328843915
49.3686207123075249,14.2504187199885148
49.3685326697906959,14.2507923065000117
49.3681398083294667,14.2499810887569716
49.3679859919975925,14.2499411666932616
49.3684886485322849,14.2509790997557584
49.3684334030697443,14.2511427162063420
49.3678321756657255,14.2499012446295517
49.3676783593338584,14.2498613225658417
49.3683717464730449,14.2512930943368286
49.3683100898763527,14.2514434724673151
49.3675245430019842,14.2498214005021335
49.3673707266701172,14.2497814784384236
49.3682484332796534,14.2515938505978017
49.3681867766829541,14.2517442287282883
49.3672169103382501,14.2497415563747136
49.3663989360664317,14.2483302177730398
49.3680958607059139,14.2518341893049403
49.3679671780311722,14.2518461656090203
49.3662608020946507,14.2483226781393046
49.3661226681228769,14.2483151385055695
49.3678384953564233,14.2518581419131003
49.3675799906533399,14.2521574344161603
49.3657082662075410,14.2482925196043659
49.3655701322357601,14.2482849799706308
49.3675207850645492,14.2523128736210847
49.3664351104779584,14.2500715611594408
49.3664207857685184,14.2501552970333680
49.3664003312889932,14.2502784194343395
49.3664012114472257,14.2502787639805053
49.3654319982639862,14.2482774403368957
49.3652938642922052,14.2482699007031606
49.3663659929975154,14.2504852070019776
49.3663659929975154,14.2504852070019776
49.3663316547060447,14.2506919945696140
49.3663316547060447,14.2506919945696140
49.3651557303204243,14.2482623610694272
49.3656427304049643,14.2505300863795004
