Latitude,Longitude
49.3656427304049643,14.2505300863795004
49.3648925673540759,14.2457234857229711
49.3650292591438671,14.2459733400609387
49.3648997044593898,14.2462088310699801
49.3645567784963575,14.2455820082037778
49.3642209896386390,14.2454405306845846
49.3646951988362019,14.2463073217719902
49.3646569782964164,14.2467097594008081
49.3638852007809206,14.2452990531653914
49.3635494119232092,14.2451575756461981
49.3646187577566309,14.2471121970296277
49.3645805372168454,14.2475146346584456
49.3632136230654908,14.2450160981270049
49.3628916510641318,14.2448998759761469
49.3645423166770598,14.2479170722872652
49.3662173412751031,14.2509787935702938
49.3647960688536784,14.2483808973801462
49.3656427304049643,14.2505300863795004
