Latitude,Longitude
49.3656427304049643,14.2505300863795004
49.3659011340081264,14.2527635446069532
49.3647432899253289,14.2506459229051465
49.3647432899253289,14.2506459229051465
49.3647259660363815,14.2510865568211678
49.3658380678836650,14.2531205678248423
49.3658154908578410,14.2532484312262770
49.3664750478300149,14.2547581001400925
49.3664750478300149,14.2547581001400925
49.3645246536067006,14.2511908842544877
49.3645246536067006,14.2511908842544877
49.3643233411770197,14.2512952116878058
49.3666272784050761,14.2555065012737163
49.3666770712794474,14.2560698156703403
49.3648327395361335,14.2526986235349806
49.3653816309977458,14.2541742234996160
49.3667655458289900,14.2567038350036288
49.3666559686846469,14.2569758422882558
49.3659305224593510,14.2556498234642515
49.3666005475651843,14.2550453286858634
49.3665990863115169,14.2549809620815591
49.3665990863115169,14.2549809620815591
49.3668916700882434,14.2555174742921871
49.3668916700882434,14.2555174742921871
49.3671560617714107,14.2555284473106560
49.3665878280597283,14.2544880838291252
49.3665878280597283,14.2544880838291252
49.3665765698079397,14.2539952055766914
49.3665756620512042,14.2539952544569157
49.3674204534545780,14.2555394203291268
49.3675151219143089,14.2552401619599358
49.3665653115561582,14.2535023273242594
49.3665653115561582,14.2535023273242594
49.3665540533043696,14.2530094490718255
49.3665540533043696,14.2530094490718255
49.3675741317450942,14.2548757243788735
49.3675741317450942,14.2548757243788735
49.3666005475651843,14.2550453286858634
49.3665465866458248,14.2549218188323614
49.3664943818369295,14.2548023284979664
49.3664421770280342,14.2546828381635695
49.3663899722191388,14.2545633478291727
49.3663377674102435,14.2544438574947776
49.3662855626013553,14.2543243671603808
49.3662333577924599,14.2542048768259839
49.3659201289390950,14.2534879348196064
49.3658679241301996,14.2533684444852096
49.3658154908578410,14.2532484312262770
49.3659642001325949,14.2524065213890641
49.3659650767772362,14.2524068864418521
49.3645159692319524,14.2497581113623930
49.3656427304049643,14.2505300863795004
